Date,Q
2015-01-01,2.1954545454545453
2015-02-01,2.193939393939394
2015-03-01,1.8090909090909089
2015-04-01,3.2484848484848485
2015-05-01,5.384848484848485
2015-06-01,13.336363636363636
2015-07-01,19.569696969696967
2015-08-01,13.303030303030305
2015-09-01,6.515151515151516
2015-10-01,4.3999999999999995
2015-11-01,2.1409090909090907
2015-12-01,1.0045454545454546
2016-01-01,2.1954545454545453
2016-02-01,2.193939393939394
2016-03-01,1.8090909090909089
2016-04-01,3.2484848484848485
2016-05-01,5.384848484848485
2016-06-01,13.336363636363636
2016-07-01,19.569696969696967
2016-08-01,13.303030303030305
2016-09-01,6.515151515151516
2016-10-01,4.3999999999999995
2016-11-01,2.1409090909090907
2016-12-01,1.0045454545454546
2017-01-01,2.1954545454545453
2017-02-01,2.193939393939394
2017-03-01,1.8090909090909089
2017-04-01,3.2484848484848485
2017-05-01,5.384848484848485
2017-06-01,13.336363636363636
2017-07-01,19.569696969696967
2017-08-01,13.303030303030305
2017-09-01,6.515151515151516
2017-10-01,4.3999999999999995
2017-11-01,2.1409090909090907
2017-12-01,1.0045454545454546
2018-01-01,2.1954545454545453
2018-02-01,2.193939393939394
2018-03-01,1.8090909090909089
2018-04-01,3.2484848484848485
2018-05-01,5.384848484848485
2018-06-01,13.336363636363636
2018-07-01,19.569696969696967
2018-08-01,13.303030303030305
2018-09-01,6.515151515151516
2018-10-01,4.3999999999999995
2018-11-01,2.1409090909090907
2018-12-01,1.0045454545454546
2019-01-01,2.1954545454545453
2019-02-01,2.193939393939394
2019-03-01,1.8090909090909089
2019-04-01,3.2484848484848485
2019-05-01,5.384848484848485
2019-06-01,13.336363636363636
2019-07-01,19.569696969696967
2019-08-01,13.303030303030305
2019-09-01,6.515151515151516
2019-10-01,4.3999999999999995
2019-11-01,2.1409090909090907
2019-12-01,1.0045454545454546
2020-01-01,2.1954545454545453
2020-02-01,2.193939393939394
2020-03-01,1.8090909090909089
2020-04-01,3.2484848484848485
2020-05-01,5.384848484848485
2020-06-01,13.336363636363636
2020-07-01,19.569696969696967
2020-08-01,13.303030303030305
2020-09-01,6.515151515151516
2020-10-01,4.3999999999999995
2020-11-01,2.1409090909090907
2020-12-01,1.0045454545454546
2021-01-01,2.1954545454545453
