Date,Evaporation
2040-06-01,388.8472253941926
2040-07-01,424.3169110503786
2040-08-01,386.6928152059161
2040-09-01,257.57327725413506
2040-10-01,137.88673683375623
2040-11-01,67.44410748837886
2040-12-01,36.52474448351031
2041-01-01,37.042633362428724
2041-02-01,37.7388249021319
2041-03-01,71.6289613233109
2041-04-01,138.52795317966758
2041-05-01,221.80496015334344
2041-06-01,365.52781482301555
2041-07-01,417.0212191018946
2041-08-01,397.5910049522085
2041-09-01,254.45983843896025
2041-10-01,143.96274035441544
2041-11-01,70.17728327440567
2041-12-01,36.53591854785355
2042-01-01,37.07568363465151
2042-02-01,37.598091964869205
2042-03-01,71.08062419816987
2042-04-01,120.57771440268708
2042-05-01,215.24736175973086
2042-06-01,374.21919107619607
2042-07-01,443.68479485631923
2042-08-01,384.4494135240424
2042-09-01,254.52235442677448
2042-10-01,133.0139508874807
2042-11-01,70.5089731512425
2042-12-01,36.59697425112891
2043-01-01,37.11559971653459
2043-02-01,37.84714222641788
2043-03-01,63.84459716189165
2043-04-01,114.66882537584246
2043-05-01,238.8512078499948
2043-06-01,366.8439478790962
2043-07-01,473.20357644616706
2043-08-01,392.33960611612116
2043-09-01,262.7919360163702
2043-10-01,134.27191439755018
2043-11-01,72.20047336720724
2043-12-01,36.54493764843192
2044-01-01,37.06017119388189
2044-02-01,37.91697705241428
2044-03-01,74.7111254668246
2044-04-01,148.26908290409034
2044-05-01,269.5622588566566
2044-06-01,431.48141011849293
2044-07-01,415.3302129644222
2044-08-01,392.06291706209487
2044-09-01,247.06215283150388
2044-10-01,147.76897473040447
2044-11-01,67.406035030717
2044-12-01,36.51512410956005
2045-01-01,37.07604767546065
2045-02-01,37.933436902895735
2045-03-01,71.02411712708667
2045-04-01,135.460701276328
2045-05-01,228.7763875717956
2045-06-01,373.89083810148816
2045-07-01,419.71601328791326
2045-08-01,400.01886600343295
2045-09-01,258.93448563519314
2045-10-01,153.99079067056593
2045-11-01,66.75092619025955
2045-12-01,36.4339858756635
2046-01-01,37.116789799034265
2046-02-01,37.996347407744246
2046-03-01,77.06319327644235
2046-04-01,146.63111376511026
2046-05-01,221.6191593666807
2046-06-01,425.009591128048
2046-07-01,465.7492957079308
2046-08-01,391.3458597296955
2046-09-01,261.2642164206205
2046-10-01,131.29654569923406
2046-11-01,67.93058159826165
2046-12-01,36.322687769432875
2047-01-01,37.07620785341667
2047-02-01,37.82824459995178
2047-03-01,74.33499442129401
2047-04-01,134.41114015306135
2047-05-01,246.22866845608394
2047-06-01,332.75328986411625
2047-07-01,440.7755108512104
2047-08-01,387.908026699371
2047-09-01,257.6086950571173
2047-10-01,132.8616431874733
2047-11-01,68.77126084873647
2047-12-01,36.41685198965808
2048-01-01,37.0464739929651
2048-02-01,37.95524559696052
2048-03-01,71.384451168215
2048-04-01,110.61505606520552
2048-05-01,224.71020881752366
2048-06-01,457.13194539961296
2048-07-01,449.3873074686722
2048-08-01,386.1365905026575
2048-09-01,259.9402086178626
2048-10-01,149.42076432987508
2048-11-01,65.51780523610988
2048-12-01,36.49410840266569
2049-01-01,37.08214171860557
2049-02-01,37.73050663992897
2049-03-01,69.68755318939945
2049-04-01,138.4082868669481
2049-05-01,256.09365078291233
2049-06-01,397.93770471055404
2049-07-01,480.0958087916034
2049-08-01,373.7911917536185
2049-09-01,257.3550655552245
2049-10-01,142.69735366662582
2049-11-01,67.02261912519475
2049-12-01,36.23578693154012
2050-01-01,37.08660651365651
2050-02-01,37.94115382541097
2050-03-01,68.94028619854453
2050-04-01,133.01046055613236
2050-05-01,316.02025135953136
2050-06-01,473.5196614052709
2050-07-01,520.2637364703271
2050-08-01,401.3339929886196
2050-09-01,254.15118060558837
2050-10-01,142.79425264722232
2050-11-01,67.55888281979568
2050-12-01,36.17898102845729
2051-01-01,37.09077709754444
2051-02-01,37.86527318530371
2051-03-01,72.9208191141522
2051-04-01,154.4374435211975
2051-05-01,282.2987078864538
2051-06-01,448.6909156133368
2051-07-01,450.21184765140674
2051-08-01,392.1394904731372
2051-09-01,265.33488672981804
2051-10-01,142.79107128534227
2051-11-01,67.942823862665
2051-12-01,36.23491869279111
2052-01-01,37.033003490188534
2052-02-01,37.663095002161995
2052-03-01,69.29768561830167
2052-04-01,139.02325496670414
2052-05-01,237.50837489184173
2052-06-01,431.5585095738801
2052-07-01,445.68690237445486
2052-08-01,382.8264272673235
2052-09-01,249.5258294691493
2052-10-01,137.04380849228815
2052-11-01,66.89277891613415
2052-12-01,36.53054316390884
2053-01-01,37.06546302346196
2053-02-01,37.97417726152216
2053-03-01,72.4405402293213
2053-04-01,127.03298230126562
2053-05-01,331.3644079336084
2053-06-01,490.5940160900831
2053-07-01,473.1385611185675
2053-08-01,390.73398409015897
2053-09-01,254.20240568305596
2053-10-01,145.82516262169432
2053-11-01,69.60665590465649
2053-12-01,36.610789108121494
2054-01-01,37.053991104727544
2054-02-01,37.8390735769155
2054-03-01,82.85064125290819
2054-04-01,148.69900602271431
2054-05-01,281.2930448873145
2054-06-01,491.81309453761753
2054-07-01,459.0824903394985
2054-08-01,395.0068658241729
2054-09-01,250.63091246286953
2054-10-01,139.0208923439938
2054-11-01,63.41965178701549
2054-12-01,36.552167359455545
2055-01-01,37.080816279114124
2055-02-01,37.552344764476445
2055-03-01,65.2449735047137
2055-04-01,123.05188838542662
2055-05-01,243.54625080527882
2055-06-01,435.97313368411073
2055-07-01,446.7405152534981
2055-08-01,389.3720306138331
2055-09-01,253.2696576367324
2055-10-01,144.67337706437146
2055-11-01,67.18616658771978
2055-12-01,36.53568044359828
2056-01-01,37.086422176628616
2056-02-01,37.83486581996328
2056-03-01,66.9845171515401
2056-04-01,146.03307407056818
2056-05-01,253.38589666119876
2056-06-01,447.41469286357426
2056-07-01,450.3996021955961
2056-08-01,393.2572060807855
2056-09-01,257.0385635104539
2056-10-01,133.32917082709557
2056-11-01,64.2874084319481
2056-12-01,36.24900773044128
2057-01-01,37.0697702881264
2057-02-01,37.83451895556121
2057-03-01,71.71237949675528
2057-04-01,123.95960114776233
2057-05-01,302.2209698577755
2057-06-01,439.2448717497779
2057-07-01,483.5294687566974
2057-08-01,395.88020123338345
2057-09-01,258.7703514542588
2057-10-01,141.81744199330217
2057-11-01,67.60453694790571
2057-12-01,36.590586322825935
2058-01-01,37.128960345176026
2058-02-01,37.87917369517362
2058-03-01,77.35384566969348
2058-04-01,148.19874246173572
2058-05-01,241.49269735548603
2058-06-01,423.2798421701253
2058-07-01,515.3875869003608
2058-08-01,388.7235762258991
2058-09-01,241.44902531726217
2058-10-01,138.74371619019453
2058-11-01,67.8207622505577
2058-12-01,36.57560740058537
2059-01-01,37.08366572581108
2059-02-01,37.68716317742532
2059-03-01,70.89536841927058
2059-04-01,106.86249561975525
2059-05-01,230.5674811690999
2059-06-01,428.41466589891417
2059-07-01,445.761032000316
2059-08-01,399.11194077079125
2059-09-01,257.5080276775001
2059-10-01,141.16831161302713
2059-11-01,66.24682715816606
2059-12-01,36.5420779922752
2060-01-01,37.03511956012818
2060-02-01,37.83826476693123
2060-03-01,69.60588330102728
2060-04-01,114.55353709895417
2060-05-01,274.4398543331023
2060-06-01,393.55119922522937
2060-07-01,447.95940074101867
2060-08-01,389.21333293109683
2060-09-01,254.4212116404058
2060-10-01,140.73339293267537
2060-11-01,65.45390258518951
2060-12-01,36.42847580648349
2061-01-01,37.106267033973126
2061-02-01,37.852165276801145
2061-03-01,75.55929348184577
2061-04-01,129.4479068657562
2061-05-01,258.2660907500453
2061-06-01,476.9528548010429
2061-07-01,436.8429949612638
2061-08-01,387.7733827461257
2061-09-01,253.27298548399247
2061-10-01,136.72567230428322
2061-11-01,68.36500146861711
2061-12-01,36.37856290133602
2062-01-01,37.06611763502602
2062-02-01,37.900912692185656
2062-03-01,79.77578244344615
2062-04-01,124.48350610222941
2062-05-01,280.0833908147064
2062-06-01,518.2908616224215
2062-07-01,497.0611635757812
2062-08-01,393.4726933378821
2062-09-01,258.0684133857589
2062-10-01,142.76866919543693
2062-11-01,68.39076601970724
2062-12-01,36.50902479247558
2063-01-01,37.023450066518265
2063-02-01,37.728451387303615
2063-03-01,69.52983290038712
2063-04-01,151.67607038793116
2063-05-01,304.9287239794891
2063-06-01,417.3658604157173
2063-07-01,462.1394259764456
2063-08-01,398.1739876504038
2063-09-01,255.3423122213191
2063-10-01,125.84978904709958
2063-11-01,64.3267937329776
2063-12-01,36.4505257035775
2064-01-01,37.07635214595556
2064-02-01,37.74963118703194
2064-03-01,66.64260254242232
2064-04-01,137.34705098146492
2064-05-01,309.08715347399215
2064-06-01,466.6278771460696
2064-07-01,471.67115909844694
2064-08-01,388.5637399050804
2064-09-01,256.60523025651713
2064-10-01,131.8619002166678
2064-11-01,71.46357438494516
2064-12-01,36.451829264247756
2065-01-01,37.0607172550956
2065-02-01,37.92329517128939
2065-03-01,77.69707149261541
2065-04-01,125.70089193235879
2065-05-01,288.73417149722513
2065-06-01,475.9578183003397
2065-07-01,523.1724128555518
2065-08-01,396.9190661538247
2065-09-01,251.51885342286997
2065-10-01,143.12723519066748
2065-11-01,69.20732177330149
2065-12-01,36.605579675627425
2066-01-01,37.09088068370195
2066-02-01,37.939824718823594
2066-03-01,66.83372756406395
2066-04-01,135.04391226519763
2066-05-01,191.5688055629419
2066-06-01,374.07587679441747
2066-07-01,461.8429074730009
2066-08-01,387.21359979885955
2066-09-01,252.74813643040366
2066-10-01,152.2204953410635
2066-11-01,65.70852855634527
2066-12-01,36.53004290446342
2067-01-01,37.079070207015036
2067-02-01,37.78265462314313
2067-03-01,77.86940244973101
2067-04-01,97.79383219900498
2067-05-01,232.33518725479632
2067-06-01,318.98060597470976
2067-07-01,444.31854239544384
2067-08-01,392.72019589516765
2067-09-01,257.66574386728996
2067-10-01,136.83688741333995
2067-11-01,69.02726530542826
2067-12-01,36.37251649630828
2068-01-01,37.08687524196289
2068-02-01,37.7795717442051
2068-03-01,62.77127500507378
2068-04-01,113.22144673004733
2068-05-01,251.15758652744694
2068-06-01,393.67637245868156
2068-07-01,459.24715532809176
2068-08-01,398.84478781070516
2068-09-01,249.37203538505872
2068-10-01,149.2748193536278
2068-11-01,70.43289387808717
2068-12-01,36.35514931623456
2069-01-01,37.079461054465575
2069-02-01,37.88696841905006
2069-03-01,71.28554818413126
2069-04-01,157.0178578401075
2069-05-01,213.66220819519606
2069-06-01,300.9239135230227
2069-07-01,427.9577693959534
2069-08-01,388.48631251547636
2069-09-01,252.65174771154938
2069-10-01,140.7496974123106
2069-11-01,64.86226972155794
2069-12-01,36.448022001256945
2070-01-01,37.059907429768366
2070-02-01,37.82532380718294
2070-03-01,79.2482998616662
2070-04-01,132.87123901670017
2070-05-01,350.72471997324055
2070-06-01,510.273425314567
2070-07-01,434.52067176420326
2070-08-01,395.3910138472269
2070-09-01,251.75655679858954
2070-10-01,124.7931792326882
2070-11-01,63.5840197766453
2070-12-01,36.266182503035985
2071-01-01,37.06483654232405
2071-02-01,37.89181479550891
2071-03-01,72.38628095333091
2071-04-01,146.19564513443345
2071-05-01,271.7450932733931
2071-06-01,381.17809721420497
2071-07-01,458.5508229409041
2071-08-01,397.5369196432939
2071-09-01,254.5019119364626
2071-10-01,146.68240709162262
2071-11-01,63.50134346556752
2071-12-01,36.38605476754979
2072-01-01,37.05275369692268
2072-02-01,37.830341994981126
2072-03-01,69.96340759828958
2072-04-01,117.63275563356571
2072-05-01,290.4330143542983
2072-06-01,508.9264524763314
2072-07-01,511.0643714249329
2072-08-01,404.8054158423753
2072-09-01,262.66119915972445
2072-10-01,136.55096251437053
2072-11-01,67.27287989215309
2072-12-01,36.53213052561063
2073-01-01,37.06374772935855
2073-02-01,37.797882618738726
2073-03-01,74.52924138056454
2073-04-01,146.8885422719849
2073-05-01,255.983209755875
2073-06-01,480.71621527635557
2073-07-01,466.0962466617565
2073-08-01,380.2721773889512
2073-09-01,250.47949541253618
2073-10-01,147.4499106451845
2073-11-01,70.38766642407161
2073-12-01,36.60120240548005
2074-01-01,37.04978510959727
2074-02-01,37.80824316667348
2074-03-01,67.29802212823483
2074-04-01,126.05901526335103
2074-05-01,322.09190923417987
2074-06-01,375.9226355140455
2074-07-01,483.5641030900915
2074-08-01,386.97875569436195
2074-09-01,250.74370271464846
2074-10-01,145.5721117954854
2074-11-01,69.45374247340943
2074-12-01,36.2820224487451
2075-01-01,37.04554701268656
2075-02-01,37.8456931760653
2075-03-01,74.0119987542074
2075-04-01,141.10574067707887
2075-05-01,330.9772146858778
2075-06-01,421.69250044156485
2075-07-01,464.6276294018677
2075-08-01,396.6197466679105
2075-09-01,256.2090975808805
2075-10-01,142.94921148212973
2075-11-01,65.09523377714747
2075-12-01,36.23484894507997
2076-01-01,37.054773461520995
2076-02-01,37.893231428627644
2076-03-01,68.33300689096974
2076-04-01,124.43943387486198
2076-05-01,296.2422123764583
2076-06-01,410.1039987706575
2076-07-01,473.30869468611775
2076-08-01,394.144205146985
2076-09-01,247.2259304573747
2076-10-01,126.12577219019387
2076-11-01,64.81336630611297
2076-12-01,36.44688439203732
2077-01-01,37.057349215718716
2077-02-01,37.87062851233381
2077-03-01,70.96061691571472
2077-04-01,118.00021877433122
2077-05-01,305.11972199095356
2077-06-01,495.04129408730114
2077-07-01,467.1535052601043
2077-08-01,397.96775182772683
2077-09-01,259.154123554358
2077-10-01,136.9944973831474
2077-11-01,67.99668326182284
2077-12-01,36.53968732934857
2078-01-01,37.08221187919787
2078-02-01,37.74559524141906
2078-03-01,84.09566997931589
2078-04-01,110.11187381367279
2078-05-01,195.30820880780354
2078-06-01,401.27475055019636
2078-07-01,465.6927870587088
2078-08-01,394.19829045589955
2078-09-01,255.96509506570436
2078-10-01,153.29089105695508
2078-11-01,71.83944144110342
2078-12-01,36.40504057554064
2079-01-01,37.0821473446908
2079-02-01,37.90610917476995
2079-03-01,68.44889321575472
2079-04-01,121.50381491551386
2079-05-01,292.34494342824337
2079-06-01,414.7916456582005
2079-07-01,421.0090284012949
2079-08-01,388.4999761724653
2079-09-01,253.53897556142266
2079-10-01,142.4454958511219
2079-11-01,67.05360222867131
2079-12-01,36.46235876353632
2080-01-01,37.05134188047561
2080-02-01,37.79805280921637
2080-03-01,72.18572768005
2080-04-01,110.12471605211098
2080-05-01,148.88594722544084
2080-06-01,333.21225838677435
2080-07-01,472.37660578389614
2080-08-01,393.1779284042975
2080-09-01,249.08037334305084
2080-10-01,151.68470097776517
2080-11-01,68.20201196452334
2080-12-01,36.3990518927566
2081-01-01,37.05306213877187
2081-02-01,37.82329773006804
2081-03-01,67.74907967685917
2081-04-01,137.95209553333692
2081-05-01,255.8279426649227
2081-06-01,315.6272331915739
2081-07-01,489.56252658600516
2081-08-01,404.27224856028556
2081-09-01,256.2619865819781
2081-10-01,141.15386292782188
2081-11-01,68.36979334690903
2081-12-01,36.55378839246617
2082-01-01,37.058713706860594
2082-02-01,37.90796181968382
2082-03-01,78.18340693644637
2082-04-01,103.32416706097838
2082-05-01,232.66196276420658
2082-06-01,417.34409115772564
2082-07-01,434.85911603965144
2082-08-01,395.7975076426482
2082-09-01,249.5154893723055
2082-10-01,147.27135670966675
2082-11-01,66.74068601199187
2082-12-01,36.44736781582832
2083-01-01,37.07287158487404
2083-02-01,37.92295641119578
2083-03-01,69.57510099600626
2083-04-01,120.81150151607324
2083-05-01,346.98271811597795
2083-06-01,399.9876431714378
2083-07-01,471.9324356486132
2083-08-01,397.93330802573377
2083-09-01,256.4132847806236
2083-10-01,139.00551576157358
2083-11-01,67.33415685633815
2083-12-01,36.45838795418835
2084-01-01,37.04570057171878
2084-02-01,38.03646859720436
2084-03-01,73.89024318668007
2084-04-01,162.73995067148752
2084-05-01,343.1276766192773
2084-06-01,489.7477361856562
2084-07-01,454.6328899281761
2084-08-01,398.2723375147722
2084-09-01,255.54329042549
2084-10-01,135.5899261131056
2084-11-01,65.25251241259197
2084-12-01,36.726154227439594
2085-01-01,37.08163603282706
2085-02-01,37.981412788114895
2085-03-01,69.76578894637984
2085-04-01,138.34670249625586
2085-05-01,254.94896202032604
2085-06-01,371.91799909599166
2085-07-01,441.5921519754515
2085-08-01,394.89300201593164
2085-09-01,258.7925767198886
2085-10-01,148.16386127376558
2085-11-01,68.44623365199047
2085-12-01,36.27274359807007
2086-01-01,37.03946521455068
2086-02-01,37.66672573235189
2086-03-01,68.33444298227903
2086-04-01,101.84001291420118
2086-05-01,266.88633773685376
2086-06-01,361.4968738848884
2086-07-01,442.5831800064316
2086-08-01,392.8926995646531
2086-09-01,248.93787016930693
2086-10-01,132.3457323359253
2086-11-01,69.19005788301689
2086-12-01,36.50745186133471
2087-01-01,37.06498149675533
2087-02-01,37.75285670179886
2087-03-01,67.41896599197865
2087-04-01,155.03314826329628
2087-05-01,259.13402729193814
2087-06-01,429.9802383694829
2087-07-01,447.32200748258936
2087-08-01,390.76871255167254
2087-09-01,259.1518653722887
2087-10-01,151.8266692516624
2087-11-01,67.86408608169017
2087-12-01,36.686847784572294
2088-01-01,37.062356431575274
2088-02-01,37.95270570668929
2088-03-01,70.81638339725927
2088-04-01,142.157053014678
2088-05-01,200.47165164834558
2088-06-01,383.46205519849934
2088-07-01,461.9194675783985
2088-08-01,390.0839640748616
2088-09-01,255.8258008875327
2088-10-01,148.81908926431075
2088-11-01,66.16861451453829
2088-12-01,36.41745085793649
2089-01-01,37.06889890680781
2089-02-01,37.94292704810193
2089-03-01,72.54537489489996
2089-04-01,107.82887406222905
2089-05-01,231.12813179458905
2089-06-01,425.6245726663131
2089-07-01,460.1974728268366
2089-08-01,388.03939706812935
2089-09-01,255.03900271390094
2089-10-01,143.58521874464958
2089-11-01,66.75542267879375
2089-12-01,36.63325508638885
2090-01-01,37.038294657876214
2090-02-01,37.55103997081444
2090-03-01,75.48505380503039
2090-04-01,122.09047171689481
2090-05-01,320.08578046070295
2090-06-01,447.8627767572365
2090-07-01,448.2741478409864
2090-08-01,384.8292916542874
2090-09-01,245.27212756064773
2090-10-01,139.26705021946265
2090-11-01,65.53231215532242
2090-12-01,36.33750314531628
2091-01-01,37.11355678570296
2091-02-01,37.738061476275014
2091-03-01,71.51363694729912
2091-04-01,165.02149107765422
2091-05-01,288.769252764637
2091-06-01,416.4905548339683
2091-07-01,474.91584927958326
2091-08-01,395.6669912524517
2091-09-01,254.70514832270283
2091-10-01,135.46386464860865
2091-11-01,69.1040666424358
2091-12-01,36.28553148014346
2092-01-01,37.02196908231747
2092-02-01,37.83078286936133
2092-03-01,72.74199452676845
2092-04-01,139.48732676481148
2092-05-01,324.48263264298646
2092-06-01,525.3976173042906
2092-07-01,446.9774870083002
2092-08-01,395.37051836174345
2092-09-01,258.643061296561
