Date,Evaporation
2015-01-01,37.11189278825902
2015-02-01,37.7695807527361
2015-03-01,69.65608405810008
2015-04-01,102.47833053839031
2015-05-01,227.58622309219405
2015-06-01,397.5077618652183
2015-07-01,448.40721659560614
2015-08-01,388.26157382396013
2015-09-01,242.8171270962161
2015-10-01,134.44476839303286
2015-11-01,65.94710501733151
2015-12-01,36.38111470552633
2016-01-01,37.06522772072078
2016-02-01,37.69191878562942
2016-03-01,72.55680118662175
2016-04-01,139.99401144500916
2016-05-01,282.933418965368
2016-06-01,335.7474698903894
2016-07-01,425.81287120505243
2016-08-01,386.87926719191114
2016-09-01,262.10057574808985
2016-10-01,140.3618363764346
2016-11-01,65.81706788176575
2016-12-01,36.53890086377813
2017-01-01,37.09240171239175
2017-02-01,37.98585070742737
2017-03-01,76.08690094113088
2017-04-01,100.30098738500622
2017-05-01,250.25781698364335
2017-06-01,349.80406118610415
2017-07-01,400.56383454083095
2017-08-01,388.7214412794945
2017-09-01,253.17552709994746
2017-10-01,138.9239933633973
2017-11-01,65.82573264799224
2017-12-01,36.36455563686443
2018-01-01,37.057279717018794
2018-02-01,37.69148277383429
2018-03-01,69.92032485901068
2018-04-01,112.7486188602776
2018-05-01,257.61318938432504
2018-06-01,365.60491427840276
2018-07-01,440.7755108512104
2018-08-01,399.2948345127788
2018-09-01,258.5469102810824
2018-10-01,133.70258317776634
2018-11-01,67.62317932372635
2018-12-01,36.35286447742137
2019-01-01,37.07282690713838
2019-02-01,37.865754581226206
2019-03-01,70.00405522621794
2019-04-01,127.00700595533381
2019-05-01,253.1026479095032
2019-06-01,348.62761420213684
2019-07-01,413.4314008265849
2019-08-01,375.45630761938673
2019-09-01,251.3958419259351
2019-10-01,128.1928620717559
2019-11-01,69.20646842511252
2019-12-01,36.17284563497051
2020-01-01,37.02961923444834
2020-02-01,37.81401991774349
2020-03-01,70.29583151701549
2020-04-01,157.00764242316802
2020-05-01,234.4062813382951
2020-06-01,368.6172353530023
2020-07-01,462.2506204152374
2020-08-01,385.57068737569836
2020-09-01,261.63396402155234
2020-10-01,145.0190850553368
2020-11-01,65.6400965958065
2020-12-01,36.503589281193676
2021-01-01,37.080568400417725
2021-02-01,37.83826476693123
2021-03-01,64.30957855234091
2021-04-01,114.03809634709407
2021-05-01,197.43387375172074
2021-06-01,348.53328075083954
2021-07-01,435.04565534407254
2021-08-01,384.97845324308344
2021-09-01,253.63833557247344
2021-10-01,148.39291932912914
2021-11-01,64.69356934881488
2021-12-01,36.55162861851433
2022-01-01,37.042168052085415
2022-02-01,37.81541710052192
2022-03-01,78.00264674773273
2022-04-01,166.64019685897702
2022-05-01,251.61299335070058
2022-06-01,372.4531600216206
2022-07-01,431.01288217324804
2022-08-01,400.06270356960584
2022-09-01,260.41561536930175
2022-10-01,141.0707498487056
2022-11-01,68.14204784370591
2022-12-01,36.555520059777216
2023-01-01,37.06560963262418
2023-02-01,37.82780534643327
2023-03-01,73.58298208524315
2023-04-01,161.2645525963727
2023-05-01,287.69862445547574
2023-06-01,451.59076218831274
2023-07-01,446.41969195468903
2023-08-01,402.43206708934633
2023-09-01,256.3174903202086
2023-10-01,143.7859096565827
2023-11-01,68.0426656007748
2023-12-01,36.262327138175415
2024-01-01,37.05135677305417
2024-02-01,37.89706800825242
2024-03-01,68.50883441822972
2024-04-01,114.23160553083318
2024-05-01,303.5222250175145
2024-06-01,400.49105726249564
2024-07-01,431.3166921153021
2024-08-01,383.63984184744703
2024-09-01,256.1715404475168
2024-10-01,142.28563241664943
2024-11-01,68.32584591517694
2024-12-01,36.58590360580564
2025-01-01,37.08309054133265
2025-02-01,37.69646530267525
2025-03-01,63.42226143945325
2025-04-01,132.02073258922547
2025-05-01,271.48003480850366
2025-06-01,357.3153622456522
2025-07-01,460.48366179225144
2025-08-01,389.6256622466905
2025-09-01,241.8490800985982
2025-10-01,141.70132228468037
2025-11-01,68.470521254292
2025-12-01,36.26481881502854
2026-01-01,37.059193909782465
2026-02-01,37.889138752855544
2026-03-01,72.20502125459663
2026-04-01,69.60920499395303
2026-05-01,173.468820537735
2026-06-01,341.1008932515115
2026-07-01,447.0412870961315
2026-08-01,380.1361101381029
2026-09-01,257.7342024394972
2026-10-01,136.30546742262672
2026-11-01,66.77678920460225
2026-12-01,36.44074418836357
2027-01-01,37.07925156552723
2027-02-01,37.898056733884495
2027-03-01,73.93326348720639
2027-04-01,108.90003349559629
2027-05-01,257.6625630199417
2027-06-01,480.5801574139076
2027-07-01,488.9980477136689
2027-08-01,395.09724522196444
2027-09-01,260.97873466638134
2027-10-01,136.24303319573073
2027-11-01,69.61440168052563
2027-12-01,36.4589988479342
2028-01-01,37.057155281251305
2028-02-01,37.98987530700841
2028-03-01,69.41438364687018
2028-04-01,142.24636494563453
2028-05-01,217.69200637585575
2028-06-01,388.64676681018585
2028-07-01,425.9313570824534
2028-08-01,394.14207020058046
2028-09-01,250.24642725264314
2028-10-01,131.71542501344055
2028-11-01,65.91795989456968
2028-12-01,36.32664174312644
2029-01-01,37.047900040098334
2029-02-01,37.72971241769993
2029-03-01,70.0387087338988
2029-04-01,164.58981674469777
2029-05-01,269.0405874171806
2029-06-01,394.33307840809744
2029-07-01,461.9291894965442
2029-08-01,387.7846267971895
2029-09-01,255.2560258959329
2029-10-01,141.65028793785459
2029-11-01,64.71739745593773
2029-12-01,36.30323056311846
2030-01-01,37.03913095889866
2030-02-01,37.72599902356374
2030-03-01,68.49978079910589
2030-04-01,103.90527835030652
2030-05-01,282.0037653789543
2030-06-01,414.9549150931381
2030-07-01,460.8956280736766
2030-08-01,396.228766816362
2030-09-01,257.4377863299749
2030-10-01,140.21549372995233
2030-11-01,70.59368436954013
2030-12-01,36.01867914241749
2031-01-01,37.03317591315359
2031-02-01,37.77332170152105
2031-03-01,80.12213020399697
2031-04-01,123.70275637899852
2031-05-01,286.6202003091119
2031-06-01,487.9218396716036
2031-07-01,491.63025705162454
2031-08-01,393.2311597346503
2031-09-01,250.08776024935034
2031-10-01,132.73452126901634
2031-11-01,66.2170256137204
2031-12-01,36.43504171170454
2032-01-01,37.07002313101566
2032-02-01,37.96037562421545
2032-03-01,75.47743627721586
2032-04-01,109.46596759404292
2032-05-01,232.26047714827112
2032-06-01,378.21838517975203
2032-07-01,519.227744567923
2032-08-01,379.2552312515964
2032-09-01,250.60452738816466
2032-10-01,145.5068938769444
2032-11-01,63.410790094283854
2032-12-01,36.597818438943044
