Date,Evaporation
2015-01-01,37.09338263689927
2015-02-01,37.82849907523741
2015-03-01,69.61181498252219
2015-04-01,108.97475197378212
2015-05-01,197.34682023629136
2015-06-01,416.78806802652133
2015-07-01,422.42174463184597
2015-08-01,380.2808595043296
2015-09-01,250.69461696756238
2015-10-01,131.1963328000125
2015-11-01,65.65676970657566
2015-12-01,36.61195798355645
2016-01-01,37.12567338761573
2016-02-01,38.11680336524102
2016-03-01,73.02396793341124
2016-04-01,109.47735048720402
2016-05-01,243.6034202780981
2016-06-01,449.6786956947096
2016-07-01,458.5046438297119
2016-08-01,396.7948122730814
2016-09-01,248.6469212374262
2016-10-01,136.6010689639813
2016-11-01,68.4408181730989
2016-12-01,36.37244674859714
2017-01-01,37.06493053104205
2017-02-01,37.85985950725269
2017-03-01,68.8621753190693
2017-04-01,135.32614964178242
2017-05-01,225.03633467383372
2017-06-01,417.8311783052896
2017-07-01,453.64368475684836
2017-08-01,392.57501953966
2017-09-01,252.84250467056435
2017-10-01,142.43568665199177
2017-11-01,70.05266161773147
2017-12-01,36.29730922295207
2018-01-01,37.06100087598053
2018-02-01,37.82644220175037
2018-03-01,71.11952354102604
2018-04-01,132.0957429364667
2018-05-01,283.2725378836824
2018-06-01,434.1109550734053
2018-07-01,468.60389392347
2018-08-01,386.2301011551756
2018-09-01,258.8962153917023
2018-10-01,139.5232824075516
2018-11-01,66.67501102252517
2018-12-01,36.40852074581715
2019-01-01,37.098942863839525
2019-02-01,37.88765728526913
2019-03-01,65.68291891529663
2019-04-01,104.87924538822107
2019-05-01,207.02470247025664
2019-06-01,406.5882636050002
2019-07-01,451.57109333215624
2019-08-01,384.1276059360006
2019-09-01,254.24590540081263
2019-10-01,131.16849588356206
2019-11-01,64.68385430789426
2019-12-01,36.36289131217104
2020-01-01,37.05093216909224
2020-02-01,37.797667044133696
2020-03-01,69.90933563855693
2020-04-01,125.4685641642497
2020-05-01,310.67685461022853
2020-06-01,344.7145900781313
2020-07-01,469.2953653515848
2020-08-01,384.3191817933665
2020-09-01,252.1225011455098
2020-10-01,148.91068597510716
2020-11-01,70.42459014378677
2020-12-01,36.4696942986734
2021-01-01,37.08745175022609
2021-02-01,37.82947159225257
2021-03-01,67.02016967926221
2021-04-01,111.53181676825906
2021-05-01,235.11505287063423
2021-06-01,382.8996827003808
2021-07-01,412.36259745043907
2021-08-01,390.7257289640615
2021-09-01,257.0483093488584
2021-10-01,154.511075894699
2021-11-01,68.85889314352713
2021-12-01,36.41144293440454
2022-01-01,37.10146632853921
2022-02-01,37.89939232391863
2022-03-01,69.6796859065746
2022-04-01,102.5410823853042
2022-05-01,196.38923156656827
2022-06-01,435.3227771016091
2022-07-01,432.69659687211123
2022-08-01,389.28734440645366
2022-09-01,261.8669133297575
2022-10-01,137.67689950641798
2022-11-01,69.13990726637266
2022-12-01,36.510205693377976
2023-01-01,37.082240671516416
2023-02-01,37.73891567038665
2023-03-01,71.52381446396936
2023-04-01,117.44858625959984
2023-05-01,259.2834475049885
2023-06-01,321.8822666545183
2023-07-01,444.4838150039212
2023-08-01,385.6909560231532
2023-09-01,264.7974393973161
2023-10-01,148.0356789013486
2023-11-01,67.23313355919747
2023-12-01,36.26104522334654
2024-01-01,37.061248423730746
2024-02-01,38.03981891832156
2024-03-01,78.10236143559997
2024-04-01,112.36101675468858
2024-05-01,247.95479674336633
2024-06-01,344.92411918630125
2024-07-01,390.0690239025186
2024-08-01,386.1768698248228
2024-09-01,244.27210945899554
2024-10-01,140.51957890298704
2024-11-01,63.61917115781413
2024-12-01,36.353650942991806
2025-01-01,37.11631191273573
2025-02-01,37.924706941823054
2025-03-01,76.04619087444993
2025-04-01,125.88564504443546
2025-05-01,274.7036134917912
2025-06-01,327.46517427696926
2025-07-01,439.44907664420276
2025-08-01,388.0379737705263
2025-09-01,252.92605740712978
2025-10-01,129.94314133276305
2025-11-01,66.72204363617124
