Date,Q
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,-0.014121587093006278
2017-04-01,0.9271008237212245
2017-05-01,2.1959600245777975
2017-06-01,2.465304393585438
2017-07-01,3.985644954251229
2017-08-01,5.929994342239743
2017-09-01,3.5100394826495354
2017-10-01,0.5496088236725557
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.08224284567090087
2018-04-01,2.0821622377962723
2018-05-01,2.5477753747505716
2018-06-01,1.3646114700442888
2018-07-01,2.8867657078892295
2018-08-01,4.91817920499343
2018-09-01,3.184505341412372
2018-10-01,1.610241154426437
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.33349987224412325
2019-04-01,1.3246687472623744
2019-05-01,2.6009195381320875
2019-06-01,2.09959559181389
2019-07-01,3.4317395787706233
2019-08-01,5.800538856037377
2019-09-01,3.9279532900180074
2019-10-01,2.0045125200759233
2019-11-01,0.0
2019-12-01,0.0
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,0.449814753978683
2020-04-01,1.4009078271767168
2020-05-01,2.26565161580766
2020-06-01,1.435789744244902
2020-07-01,3.5865295116075337
2020-08-01,6.760837196427702
2020-09-01,3.7499239548352556
2020-10-01,0.9854844989536184
2020-11-01,0.0
2020-12-01,0.0
2021-01-01,0.0
2021-02-01,0.0
2021-03-01,0.016684309144887333
2021-04-01,0.593813877938385
2021-05-01,1.8736007689687058
2021-06-01,1.7808712950795735
2021-07-01,4.136963425317565
2021-08-01,4.881415170097824
2021-09-01,2.768009776366379
2021-10-01,0.6213954591911228
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.5273542062101524
2022-04-01,0.8105159816518226
2022-05-01,2.078299143427264
2022-06-01,1.331349314985156
2022-07-01,3.8835619250985545
2022-08-01,5.082630676011097
2022-09-01,3.394804442254344
2022-10-01,1.3552541125225093
2022-11-01,0.0
2022-12-01,0.0
