Date,Q
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.030034037815739524
2017-04-01,1.9203495339952306
2017-05-01,4.857632044824062
2017-06-01,6.214015428043023
2017-07-01,9.50801059765416
2017-08-01,14.194944061176813
2017-09-01,8.883995382537597
2017-10-01,1.5863135433396602
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.5191223171265877
2018-04-01,2.09943209470969
2018-05-01,3.4406254562709884
2018-06-01,3.795307709154621
2018-07-01,6.56382318586655
2018-08-01,10.360826702194968
2018-09-01,7.081614712610113
2018-10-01,2.476068586654986
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.5690915948800311
2019-04-01,1.9371136905630992
2019-05-01,4.0743934637659995
2019-06-01,4.918916843091449
2019-07-01,8.762680531221104
2019-08-01,12.671409603591766
2019-09-01,7.936335748527766
2019-10-01,2.842138602959069
2019-11-01,0.0
2019-12-01,0.0
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,0.6686119019808245
2020-04-01,2.0417860575753153
2020-05-01,4.10329442862705
2020-06-01,5.6134221236676884
2020-07-01,10.118337683116756
2020-08-01,15.539437782888012
2020-09-01,9.273977800895508
2020-10-01,1.8175820983598578
2020-11-01,0.0
2020-12-01,0.0
2021-01-01,0.0
2021-02-01,0.0
2021-03-01,0.24658405119968851
2021-04-01,1.191475641212829
2021-05-01,4.070085505183239
2021-06-01,6.243551370029688
2021-07-01,9.77750705699129
2021-08-01,11.687932696987396
2021-09-01,7.913784554922859
2021-10-01,1.5573175220226796
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.43979960578186605
2022-04-01,1.8119623606852582
2022-05-01,4.7863777254587045
2022-06-01,6.236821372949822
2022-07-01,10.505019741324768
2022-08-01,13.6086168297075
2022-09-01,8.55732056382927
2022-10-01,2.6966527960286175
2022-11-01,0.0
2022-12-01,0.0
