Date,Navbahor,Xatirchi,Karmana,Paxtachi,Samarqand,Pastdargom,Toyloq,Urgut,Bulungur,Jomboy,Oqdaryo,Payariq,Ishtixon,Kattaqorgon,Narpay,Nurobod
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.007125431936535747,0.03636479778069791,-0.014121587093006278,0.02220518810531951,0.030361032024139777,-0.01403793741178761,0.21822680926655957,0.29080811675670415,0.040494050226310405,0.037201294592884605,0.02477551467367499,-0.03989709568306809,0.025376271475154526,0.030034037815739524,0.036189893901786147,0.008885877500365017
2017-04-01,1.5786481907334404,2.5915773896432572,0.9271008237212245,1.0451723487613764,0.38254520124592395,2.298773087312016,0.43375781744293573,0.6847410814230788,0.5417761717038982,1.151719229084538,1.7573048985253321,0.9231997067698448,1.6640545152577018,1.9203495339952306,1.1664491774954981,0.3348078490777242
2017-05-01,4.241190928116026,6.1670613410716895,2.1959600245777975,2.6603108117973426,1.3413416496325499,7.130066889326908,1.5128120893561103,2.249948289287974,1.875501898087312,2.9630123923200467,4.53527278921497,3.4289411167080353,5.038197486251034,4.857632044824062,2.9134689674891714,0.982556760110965
2017-06-01,5.541388341363703,6.771715457244367,2.465304393585438,2.621447930354796,2.103036635518567,7.3079593432131205,2.116960505183238,3.191166897843968,2.6959683895459188,2.5654368642624226,3.4431843760646323,4.130898823429211,6.422527467513506,6.214015428043023,3.7304145678201195,1.4024287304716017
2017-07-01,6.713529499440308,9.073826927288655,3.985644954251229,5.637254678298534,2.7797663588358397,11.560385944420108,2.0504285905484987,3.4300817941791992,3.1077681656689538,2.380822017812819,4.423551035430963,6.395276682727406,9.269057678736555,9.50801059765416,8.597962902126831,1.8772965639752761
2017-08-01,9.283023373241836,12.09383897284275,5.929994342239743,7.731576537937412,2.856461709738648,16.05341564461965,2.4516999136126927,3.0810991263931475,3.8396192266510925,4.2131150532924515,8.07558204969095,9.509516291916094,12.126298851413832,14.194944061176813,11.652605915705456,2.141671381466881
2017-09-01,5.8913177714508205,7.278149638633376,3.5100394826495354,4.409980775782353,2.0508772570204896,11.282954172141919,1.9807712196427705,2.0923142672896287,2.9572291575412466,3.9008089684625493,5.859477660972405,6.551557100793303,7.264533751885919,8.883995382537597,6.829247426631625,1.2081941706818513
2017-10-01,1.0863432009539105,1.1162289506983987,0.5496088236725557,0.7382122390129946,0.36684947924271183,1.588241288265927,0.3409675074220081,0.25104029785370124,0.42054877232686033,0.3995983294398209,0.9378307964666375,0.9769522314693144,1.5392263773300239,1.5863135433396602,1.3514746678347205,0.2233370443373728
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.22757276001362728,0.13390793059814085,0.08224284567090087,-0.07321628461575899,0.3056597374312552,0.8948120467708182,0.4881909463668662,0.45522916970847327,0.4591911227916484,0.6911402820363071,0.9318498442595025,0.5133999184795834,0.7002162724485327,0.5191223171265877,0.06974862510342143,0.10566475641212829
2018-04-01,3.77021280478902,5.153915413442352,2.0821622377962723,1.8134414391395335,0.5860496666179977,3.403686517496472,0.8446716673967004,1.2143005974108143,0.7228777315423176,1.103137775587677,1.9444368399279701,0.9027967890689638,1.5724619165814961,2.09943209470969,1.8688859687545627,0.38927139606755246
2018-05-01,4.841985752177934,5.807363909573174,2.5477753747505716,2.036249969581934,1.5608840402491846,5.760786246167324,1.991752141431839,2.518695703752373,1.9133457743222855,3.8638396116221347,3.6466964459531805,3.3043981481481484,4.010066858908843,3.4406254562709884,2.1035993697376747,0.7640067588942425
2018-06-01,2.4470725653380057,4.419052963936341,1.3646114700442888,1.2155933652114665,2.1201886224266318,4.738267751983258,2.6156532888012847,3.2096800932009533,2.7141241726286074,3.664779986129362,3.2873374154377766,3.3580822321993478,5.50589045846109,3.795307709154621,1.3428055190538766,0.8318086277802113
2018-07-01,4.495459343213121,5.823128072224655,2.8867657078892295,3.963823794227867,2.3906698666471993,8.679312217111987,2.1647701002579454,3.0167306966953813,2.4447493855550686,2.520224211563732,3.2856073879398453,4.344365205382781,6.82849077724242,6.56382318586655,6.575686231566652,1.1134342908940478
2018-08-01,7.18849619165815,9.031488781817297,4.91817920499343,6.075031482698204,2.5541175414902417,14.541968565970702,2.768983154475106,3.213007069158514,2.7277248503431157,4.636800688665012,6.458394169465128,7.329552367742249,9.42386662286465,10.360826702194968,9.72361765099528,1.2651367900423418
2018-09-01,4.73759475227527,5.8599985703509025,3.184505341412372,3.5047201233756753,1.863859383364968,10.365537700150874,2.12004033435538,1.9205472514235655,2.111439626222806,4.050925925925926,4.828658837056504,5.184280247724729,6.342280807417142,7.081614712610113,5.716075491555944,0.8154779286513847
