Date,Navbahor,Xatirchi,Karmana,Paxtachi,Samarqand,Pastdargom,Toyloq,Urgut,Bulungur,Jomboy,Oqdaryo,Payariq,Ishtixon,Kattaqorgon,Narpay,Nurobod
2071-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071-03-01,0.5287181207693505,0.5278892024941677,0.2354890210290212,0.159075337852411,0.1257550435068691,0.4974790033789998,0.2071370555953565,0.2280309768691841,0.1881977532186341,0.2556961243034117,0.4929199528654941,0.0977050411591638,0.4854885525073594,0.4814105706357009,0.2136906907085209,0.0992326191234294
2071-04-01,2.5865608491296643,3.310066379577825,1.3179589153215907,1.1190073066656918,0.4463307664041261,3.0206441961233943,0.4911935127089483,0.6243076480613334,0.7830387844440145,1.6251939399722002,1.887775008921996,1.293364918421304,1.6001795686785578,2.037976455579038,1.4273889338975123,0.4959831272671273
2071-05-01,5.009944735790742,6.286172106555899,2.5780392149264904,2.437914121955207,1.478693319732959,7.285236880709167,1.731744573419693,2.21742335755784,2.116844489486539,4.12573189453226,4.604637031286846,3.894504223099458,4.722803325565581,4.684648021129238,2.677254215750801,1.202954121281028
2071-06-01,4.949576151769486,6.759219584082773,2.571583341690199,2.781263304233731,2.218098561835248,8.748171209577183,2.418155962969527,3.2858996316412346,3.1051025688570912,4.066605423327095,5.318716049163265,5.150565092017015,6.8159789619680335,5.809313059470462,3.565592626272104,1.638187995294029
2071-07-01,7.715535295845902,8.768016128729334,4.97640291097553,6.916471073138745,2.9552727520181143,14.515994785171625,2.452803408063466,3.8747093234901087,3.7391313647560045,4.451920766420659,6.688745252150614,8.633450518748196,10.071292339486176,10.54512184795399,9.860428828987882,2.329421080911194
2071-08-01,9.091480540838111,9.975929655266489,6.1379277720340975,7.995287386128888,3.017360599249833,18.132814309204342,3.064129504468603,3.9214463073280132,4.384046125334739,6.495027154705658,9.145539085354947,10.0019250589408,11.037308564549615,12.366497535247806,11.413746625788317,2.326456332536292
2071-09-01,5.574869046363831,6.133272521362473,3.608957078195769,4.486914507677376,1.847367578138777,11.59928027836432,2.061028967035204,2.1013839190123695,2.8495178341664698,4.6457460033052485,6.195507721877236,6.29544561112299,6.760911082861355,7.761035693217645,6.57143743486011,1.3162000136711778
2071-10-01,1.1016682028148563,1.1528274449894542,0.8050091014138692,0.8230648059004901,0.4621718376835768,1.9901601065717172,0.4928041195243503,0.3607782223863606,0.5780143123889042,0.7638280245611753,1.2895196505554247,0.9365381434015075,1.1882997566086149,1.2782345547982819,1.1912197794875752,0.2969207019543606
2071-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2072-03-01,0.5287181207693505,0.5278892024941677,0.2354890210290212,0.159075337852411,0.1257550435068691,0.4974790033789998,0.2071370555953565,0.2280309768691841,0.1881977532186341,0.2556961243034117,0.4929199528654941,0.0977050411591638,0.4854885525073594,0.4814105706357009,0.2136906907085209,0.0992326191234294
2072-04-01,2.5865608491296643,3.310066379577825,1.3179589153215907,1.1190073066656918,0.4463307664041261,3.0206441961233943,0.4911935127089483,0.6243076480613334,0.7830387844440145,1.6251939399722002,1.887775008921996,1.293364918421304,1.6001795686785578,2.037976455579038,1.4273889338975123,0.4959831272671273
2072-05-01,4.968454955930265,6.292551896859654,2.5576377824014296,2.4887876071556048,1.4808320032419355,7.339207206872299,1.7333631833142324,2.2186847224225907,2.124068679422622,4.136414037644225,4.62709847693319,3.9053127387691444,4.733426331431076,4.699237661283309,2.7913106553378624,1.2116011224235914
2072-06-01,5.375224640535761,7.3672063547107935,2.729806854058814,3.036551049457717,2.280267565790001,10.096393014296147,2.46090257244009,3.3620513436325576,3.296388432986689,4.347176924070481,5.859717523498618,5.81914144689754,7.3798012617988755,6.579796523340669,4.122419862047728,1.703512064272483
2072-07-01,7.37039356134323,8.868858638143944,4.731121614888092,6.740757436347898,2.976877946788692,14.965760032984502,2.4820839878202094,3.9234789539508856,3.87029601119968,4.6389087588513265,6.882937467188176,8.775979412217652,10.178303937823676,10.68055850066309,9.738731461465818,2.3156461645418123
2072-08-01,9.264847445952771,10.052446188227982,6.232751139142451,7.9463118982105065,2.996265062942286,17.768010921362155,3.05359452811406,3.914724273812343,4.336788512230984,6.425101545783376,8.9857988622405,9.833994772242162,10.934902907928517,12.319401450785357,11.19568267701492,2.301137213895129
2072-09-01,5.421568320600549,5.814082807064633,3.549682566684063,4.353947924101018,1.8344103512037782,11.403431660269586,2.037169874920804,1.9961672738748693,2.7407761683487015,4.4952687699287965,6.1013624372683335,5.794484584772881,6.410016907678197,7.329798118901827,6.4353796758160025,1.3085358276733008
