Date,Q
2012-01-01,45.161226774193544
2012-02-01,34.22750793103448
2012-03-01,33.92545
2012-04-01,63.71002633333333
2012-05-01,184.20796451612904
2012-06-01,463.9921933333333
2012-07-01,430.64262258064514
2012-08-01,289.47905806451615
2012-09-01,158.63715333333332
2012-10-01,106.72896032258065
2012-11-01,76.700756
2012-12-01,55.02575129032258
2013-01-01,39.53852838709677
2013-02-01,29.766211071428568
2013-03-01,28.96682
2013-04-01,44.78053166666667
2013-05-01,136.46346129032258
2013-06-01,311.42928333333333
2013-07-01,325.0452451612903
2013-08-01,216.30945483870968
2013-09-01,109.866557
2013-10-01,67.22907806451613
2013-11-01,49.787818333333334
2013-12-01,37.554343548387095
2014-01-01,28.46753419354839
2014-02-01,22.466998928571428
2014-03-01,28.92537548387097
2014-04-01,76.150965
2014-05-01,222.8508
2014-06-01,449.01449333333335
2014-07-01,444.53247741935485
2014-08-01,293.949964516129
2014-09-01,157.45720333333333
2014-10-01,105.67451903225806
2014-11-01,80.68123166666668
2014-12-01,59.53048516129032
2015-01-01,43.997729032258064
2015-02-01,33.38469357142857
2015-03-01,33.676808709677424
2015-04-01,61.636088666666666
2015-05-01,177.6099935483871
2015-06-01,452.0870033333333
2015-07-01,431.0318774193548
2015-08-01,289.2123548387097
2015-09-01,155.64332000000002
2015-10-01,100.77802935483871
2015-11-01,72.43857899999999
2015-12-01,51.97374806451612
2016-01-01,37.36317548387097
2016-02-01,28.11609448275862
2016-03-01,27.588426451612904
2016-04-01,42.81219466666666
2016-05-01,137.80826290322582
2016-06-01,313.2524666666667
2016-07-01,333.9056967741936
2016-08-01,227.07263548387095
2016-09-01,109.74713533333333
2016-10-01,67.00670387096774
2016-11-01,49.637515666666665
2016-12-01,37.45238322580645
2017-01-01,28.397435806451615
2017-02-01,22.418035714285715
2017-03-01,28.892298387096773
2017-04-01,75.80198433333334
2017-05-01,224.2685935483871
2017-06-01,457.4405
2017-07-01,455.62614838709675
2017-08-01,305.2507
2017-09-01,164.81876666666668
2017-10-01,105.71276
2017-11-01,80.70984433333334
2017-12-01,59.5509935483871
2018-01-01,44.049935806451614
2018-02-01,33.952205
2018-03-01,36.65804096774193
2018-04-01,72.06783066666667
2018-05-01,220.30166
2018-06-01,421.3778266666667
2018-07-01,399.99335161290327
2018-08-01,266.22211612903226
2018-09-01,135.25542000000002
2018-10-01,85.94304645161291
2018-11-01,71.018633
2018-12-01,54.322014193548384
2019-01-01,39.616988709677415
2019-02-01,29.909584642857144
2019-03-01,25.442256129032256
2019-04-01,50.882725666666666
2019-05-01,207.74046870967743
2019-06-01,493.63306
2019-07-01,532.2894677419355
2019-08-01,364.80540967741933
2019-09-01,200.94506666666666
2019-10-01,136.3635064516129
2019-11-01,99.90393833333333
2019-12-01,73.28431935483871
2020-01-01,52.829859032258064
2020-02-01,40.17576724137931
2020-03-01,37.83574161290322
2020-04-01,60.693452666666666
2020-05-01,277.4199612903226
2020-06-01,408.7986133333333
2020-07-01,405.43910645161293
2020-08-01,276.31724838709675
2020-09-01,141.63433333333333
2020-10-01,87.75804322580645
2020-11-01,64.446426
2020-12-01,46.53998193548387
2021-01-01,33.670451290322575
2021-02-01,25.474453928571428
2021-03-01,21.772508709677417
2021-04-01,45.139935333333334
2021-05-01,146.09548935483872
2021-06-01,336.31644
2021-07-01,402.1410677419355
2021-08-01,282.5930774193548
2021-09-01,146.9303866666667
2021-10-01,90.21272322580644
2021-11-01,67.323964
2021-12-01,49.226911290322576
2022-01-01,36.01191612903226
2022-02-01,26.660499642857143
2022-03-01,25.09842548387097
2022-04-01,34.79431433333333
2022-05-01,125.00914838709677
2022-06-01,416.2976933333333
2022-07-01,434.9034161290323
2022-08-01,291.02887096774197
2022-09-01,151.75117333333336
2022-10-01,94.18925032258065
2022-11-01,69.19815799999999
2022-12-01,51.47374870967742
2023-01-01,37.64562935483871
2023-02-01,29.18227214285714
2023-03-01,25.728300322580644
2023-04-01,72.71487066666667
2023-05-01,216.02169354838708
2023-06-01,432.5198466666667
2023-07-01,478.6743064516129
2023-08-01,333.1384451612903
2023-09-01,186.14552
2023-10-01,120.96225806451612
2023-11-01,88.33969099999999
2023-12-01,63.75961419354839
2024-01-01,45.56041419354839
2024-02-01,36.24759241379311
2024-03-01,34.9247670967742
2024-04-01,54.169680666666665
2024-05-01,169.6948835483871
2024-06-01,377.3983533333333
2024-07-01,402.2248483870968
2024-08-01,279.1374741935484
2024-09-01,146.28443333333334
2024-10-01,92.13694193548386
2024-11-01,72.895324
2024-12-01,53.22318677419354
2025-01-01,40.630606774193545
2025-02-01,31.929945357142856
2025-03-01,38.34182064516129
2025-04-01,81.43399766666667
2025-05-01,254.57872258064518
2025-06-01,433.7269933333333
2025-07-01,457.5268387096774
2025-08-01,319.28316774193553
2025-09-01,166.07523666666665
2025-10-01,104.5246129032258
2025-11-01,82.156547
2025-12-01,61.95849967741936
2026-01-01,44.65619387096775
2026-02-01,35.408345714285716
2026-03-01,43.420764193548386
2026-04-01,78.716431
2026-05-01,210.06893225806454
2026-06-01,409.63194
2026-07-01,454.9594193548387
2026-08-01,306.8643419354838
2026-09-01,160.55427666666668
2026-10-01,100.66604741935484
2026-11-01,75.95056433333335
2026-12-01,56.48855774193548
2027-01-01,42.601428387096774
2027-02-01,32.466413214285716
2027-03-01,29.01170870967742
2027-04-01,55.447865666666665
2027-05-01,167.38413612903227
2027-06-01,379.6378666666667
2027-07-01,409.0970161290322
2027-08-01,283.3492129032258
2027-09-01,146.98685666666668
2027-10-01,87.7830735483871
